Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,aspects
210447,210448,Hard_Rock_Cafe,3,Negative,review_621413315,why you have to go there?,"if you are in barcelona  why you have to go there?  stay at your hometown then!  Btw the food is american burguer and is good, is full of foreigners, but apart choose a real barcelona music bar.","if you are in barcelona why you have to go there? stay at your hometown then! Btw the food is american burguer and is good, is full of foreigners, but apart choose a real barcelona music bar. ","October 2, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d913500-Reviews-or180-Hard_Rock_Cafe-Barcelona_Catalonia.html,UID_66754,"{'location': 'negative', 'food': 'positive', 'crowd': 'negative', 'atmosphere': 'negative'}"
191423,191424,La_Vespa_Burger_Bar,5,Positive,review_238735938,Best burger in Catalonia so far,"Just this. Best burger in Catalonia so far. All the food is homemade, and it was a great experience for all of us.","Just this. Best burger in Catalonia so far. All the food is homemade, and it was a great experience for all of us.","November 8, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3668516-Reviews-or40-La_Vespa_Burger_Bar-Barcelona_Catalonia.html,UID_133102,"{'burger': 'positive', 'food': 'positive', 'experience': 'positive'}"
408089,408090,Ciudad_Condal,5,Positive,review_275263684,What a nice tapas place!,"Every single plate we order was just freshly made and fantastic. Nice ambiance, always crowded (your either book or wait in the list) The Juve cave si great. Relation quality - price was really good, reaccomend it :)","Every single plate we order was just freshly made and fantastic. Nice ambiance, always crowded (your either book or wait in the list) The Juve cave si great. Relation quality - price was really good, reaccomend it :)","May 28, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1059712-Reviews-or2770-Ciudad_Condal-Barcelona_Catalonia.html,UID_10397,"{'food': 'positive', 'ambiance': 'positive', 'wait time': 'neutral', 'wine selection': 'positive', 'price': 'positive'}"
360071,360072,INS_Escola_Hoteleria_i_Turisme_de_Barcelona,5,Positive,review_680812791,"Though a cooking and restaurant services school, high level in both.","I have had the chance of going several times to the daily menu restaurant and the tasting menu as well and my experience has well been incredible, in the best sense, in spite we are in front of students on their first or second year...","I have had the chance of going several times to the daily menu restaurant and the tasting menu as well and my experience has well been incredible, in the best sense, in spite we are in front of students on their first or second year as apprentices in this vocational school. Congratulations.","June 11, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d15662269-Reviews-INS_Escola_Hoteleria_i_Turisme_de_Barcelona-Barcelona_Catalonia.html,UID_90812,"{'restaurant': 'positive', 'tasting menu': 'positive', 'service': 'positive', 'atmosphere': 'positive'}"
402943,402944,Cerveceria_Catalana,5,Positive,review_128971017,Excellent tapas - but be prepared to wait for a table...,"Visited on the recommendation of the hotel we were staying at - so glad we did. It's a surprisingly big restaurant/bar but was absolutely rammed, with a constant flow of people trying to get in for a table. If you're looking for a more traditional...","Visited on the recommendation of the hotel we were staying at - so glad we did. It's a surprisingly big restaurant/bar but was absolutely rammed, with a constant flow of people trying to get in for a table. If you're looking for a more traditional old worldy bar this isn't the place, but it had a charm of its own, especially in and around the bar area where I would chose to sit on my next visit. We ended up waiting 20 minutes for our table at the bar, jostling for space with a beer, but it felt longer as we watched all the various dishes going out - they all looked unbelievably mouth watering. The food lived up to expectations when we eventually sat down, offering a variety of non oily (!) dishes. The octopus and the calamari were particularly good. Service was brisk and efficient - it had to be to keep up with the demand. Would definitely recommend and will return next time I'm in town. ","April 28, 2012",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d782944-Reviews-or4880-Cerveceria_Catalana-Barcelona_Catalonia.html,UID_221149,"{'recommendation': 'positive', 'size': 'positive', 'crowd': 'negative', 'atmosphere': 'positive', 'wait time': 'negative', 'food': 'positive', 'variety': 'positive', 'octopus': 'positive', 'calamari': 'positive', 'service': 'positive'}"
112638,112639,Can_Paixano_La_Xampanyeria,4,Positive,review_305343361,Apparently to be Picasso's local,"Authentic Cava place in Barcelona. I loved the experience of this place, dynamic, bold, urban. Locals, students, tourists, a diverse place in the heart of Barcelona","Authentic Cava place in Barcelona. I loved the experience of this place, dynamic, bold, urban. Locals, students, tourists, a diverse place in the heart of Barcelona","August 31, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d940427-Reviews-or440-Can_Paixano_La_Xampanyeria-Barcelona_Catalonia.html,UID_87498,"{'authenticity': 'positive', 'atmosphere': 'positive', 'location': 'positive', 'diversity': 'positive'}"
337243,337244,Restaurante_Salamanca,4,Positive,review_423164694,Excellent Service by the Sea,"When you go to Spain, do not expect the same quality service as you would in the US. This was true in many of the places we visited on our trip. Especially in Barcelona where many people are downright rude.I have to say, however,...","When you go to Spain, do not expect the same quality service as you would in the US. This was true in many of the places we visited on our trip. Especially in Barcelona where many people are downright rude. I have to say, however, that the Restaurante Salamanca is an exception. My husband and I were looking for a place to have paella in the Barceloneta and were redirected here by our cab driver. There was no wait (as we were expecting on a Thursday night) and we were able to pick our own table. The restaurant itself is quite old. And there is not much of a sea view. Initially we received weird looks from the waiters, but I think it had more to do with the fact that we were unsure where to sit. Once seated however, we were treated immediately and were provided excellent service. We did order the paella with lobster. While waiting, they brought out the customary bread with tomato and some chorizo for us to nibble on as an appetizer. Yum to all things we ate! We had decided to splurge this night and it was worth it. When asked if we wanted to order dessert, and we had declined, the waiters still brought out a digestif and some almond cake. The digestif did help and I was able to enjoy some of the dessert. I enjoyed our night out and would go again.","September 28, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1007529-Reviews-or570-Restaurante_Salamanca-Barcelona_Catalonia.html,UID_84711,"{'service': 'positive', 'wait time': 'positive', 'atmosphere': 'neutral', 'paella with lobster': 'positive', 'appetizer': 'positive', 'price': 'positive', 'dessert': 'positive'}"
80861,80862,Sabores_de_Portugal,2,Negative,review_548162584,Disappointed,Not so expensive. Freindly service. Great place but disappointed for the dishes .so  heavy and no taste. To much oily.,Not so expensive. Freindly service. Great place but disappointed for the dishes .so  heavy and no taste. To much oily.,"December 19, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d10859414-Reviews-or40-Sabores_de_Portugal-Barcelona_Catalonia.html,UID_2713,"{'price': 'positive', 'service': 'positive', 'atmosphere': 'positive', 'food': 'negative'}"
62980,62981,Somodo,5,Positive,review_197728505,AMAZING food and experience!,"Wow!  Cannot be missed.  EXCELLENT food and experience.  Great value.  2 of us ate and had a bottle of wine, left very satisfied for only 50 euro each.  Not to be missed!","Wow!  Cannot be missed.  EXCELLENT food and experience.  Great value.  2 of us ate and had a bottle of wine, left very satisfied for only 50 euro each.  Not to be missed!","March 17, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2390262-Reviews-or50-Somodo-Barcelona_Catalonia.html,UID_52887,"{'food': 'positive', 'experience': 'positive', 'value': 'positive', 'price': 'positive'}"
331634,331635,La_Cala_Restaurant,4,Positive,review_708283344,Great food ,"Just had another great meal in Barcelona. La Cala was great. Tapas food was excellent. Potatoes Bravas, Spicy Chicken strips, garlic shrimp and battered calamari - all delicious especially the potatoes. Friendly atmosphere. We sat inside but that was due to my mobility. Staff friendly...","Just had another great meal in Barcelona. La Cala was great. Tapas food was excellent. Potatoes Bravas, Spicy Chicken strips, garlic shrimp and battered calamari - all delicious especially the potatoes. Friendly atmosphere. We sat inside but that was due to my mobility. Staff friendly but the food was the star. No frills.","September 9, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2321410-Reviews-La_Cala_Restaurant-Barcelona_Catalonia.html,UID_62120,"{'meal': 'positive', 'restaurant': 'positive', 'tapas food': 'positive', 'potatoes bravas': 'positive', 'spicy chicken strips': 'positive', 'garlic shrimp': 'positive', 'battered calamari': 'positive', 'atmosphere': 'positive', 'staff': 'positive', 'food': 'positive'}"
337194,337195,4_Gats,4,Positive,review_332109178,"Great vibe, live music, secret dessert!",Came here off a recommendation from a friend and absolutely loved every minute. Delicious meal (despite the waitstaff mishearing our order for a cheese plate and instead bringing us a goat cheese salad... At least it was yummy!) and especially the Catalan custard which our...,"Came here off a recommendation from a friend and absolutely loved every minute. Delicious meal (despite the waitstaff mishearing our order for a cheese plate and instead bringing us a goat cheese salad... At least it was yummy!) and especially the Catalan custard which our friend recommended... we had to ask about it as it was not listed in the menu, but by far my favorite dessert of the trip! There was live music (guitar and singing) for the entirety of our meal (a Monday night) and a beautiful atmosphere.","December 11, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d896759-Reviews-or1150-4_Gats-Barcelona_Catalonia.html,UID_48310,"{'recommendation': 'positive', 'meal': 'positive', 'service': 'negative', 'cheese plate': 'negative', 'goat cheese salad': 'positive', 'catalan custard': 'positive', 'menu': 'negative', 'dessert': 'positive', 'live music': 'positive', 'atmosphere': 'positive'}"
